sample_id,timestamp,latitude,longitude,depth_m,temperature_c,salinity_psu,oxygen_umol_kg,shannon_diversity
TARA_G100005147,2011-03-24 21:04:00+00:00,-29.646,-101.2916,5.0,23.85253,35.76715,204.5694,6.149505917
TARA_G100005148,2011-03-24 21:04:00+00:00,-29.646,-101.2916,5.0,23.85253,35.76715,204.5694,6.149505917
TARA_G100005151,2011-03-24 21:04:00+00:00,-29.646,-101.2916,5.0,23.85253,35.76715,204.5694,6.149505917
TARA_G100005152,2011-03-24 21:04:00+00:00,-29.646,-101.2916,5.0,23.85253,35.76715,204.5694,6.149505917
TARA_G100005153,2011-03-24 21:04:00+00:00,-29.646,-101.2916,5.0,23.85253,35.76715,204.5694,6.149505917
TARA_G100005154,2011-03-24 21:04:00+00:00,-29.646,-101.2916,5.0,23.85253,35.76715,204.5694,6.149505917
TARA_G100005155,2011-03-24 21:04:00+00:00,-29.646,-101.2916,5.0,23.85253,35.76715,204.5694,6.149505917
TARA_N000001250,2011-03-24 21:04:00+00:00,-29.646,-101.2916,5.0,23.85253,35.76715,204.5694,6.149505917
TARA_N000001251,2011-03-24 21:04:00+00:00,-29.646,-101.2916,5.0,23.85253,35.76715,204.5694,6.149505917
TARA_N000001252,2011-03-24 21:04:00+00:00,-29.646,-101.2916,5.0,23.85253,35.76715,204.5694,6.149505917
TARA_N000001253,2011-03-24 21:04:00+00:00,-29.646,-101.2916,5.0,23.85253,35.76715,204.5694,6.149505917
TARA_G100005149,2011-03-24 21:04:00+00:00,-29.646,-101.2916,5.0,23.85253,35.76715,204.5694,6.149505917
TARA_G100005150,2011-03-24 21:04:00+00:00,-29.646,-101.2916,5.0,23.85253,35.76715,204.5694,6.149505917
TARA_B000001427,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B000001428,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B000001429,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_Y100000696,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_Y100000697,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_Y000000170,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_Y000000171,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R100001540,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R100001541,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R000001914,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R000001915,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R000001916,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009053,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009054,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009073,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009074,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009061,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009062,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009045,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009046,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009081,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009082,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B000001419,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B000001420,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B000001421,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B000001425,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B000001443,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B000001444,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R000001902,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R000001903,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R000001904,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R000001898,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R000001899,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G000002219,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G000002220,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G000002221,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009077,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009078,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009057,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009058,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B100001004,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B100001005,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B100001006,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R100001428,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R100001429,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R100001430,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009049,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009050,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009069,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009070,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009065,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009066,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R000001892,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R000001893,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R000001894,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R100001550,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R100001551,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009041,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009042,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B100001024,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B100001027,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B100001028,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B000001415,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B000001416,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B000001440,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001526,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001527,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001558,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001559,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001574,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001575,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B000001411,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B000001412,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B000001439,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B100001023,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B100001031,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B100001032,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001562,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001563,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001578,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001579,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_Y100000692,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_Y100000688,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_Y100000684,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R100001544,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R100001545,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_R100001546,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G000002205,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G000002216,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G000002225,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G000002226,2011-04-03 13:44:00+00:00,-25.8051,-111.7202,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009385,2011-04-03 14:17:00+00:00,-25.8073,-111.7364,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009386,2011-04-03 14:17:00+00:00,-25.8073,-111.7364,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009105,2011-04-03 14:17:00+00:00,-25.8073,-111.7364,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009373,2011-04-03 14:17:00+00:00,-25.8073,-111.7364,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009374,2011-04-03 14:17:00+00:00,-25.8073,-111.7364,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009381,2011-04-03 14:17:00+00:00,-25.8073,-111.7364,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009382,2011-04-03 14:17:00+00:00,-25.8073,-111.7364,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001570,2011-04-03 14:17:00+00:00,-25.8073,-111.7364,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001571,2011-04-03 14:17:00+00:00,-25.8073,-111.7364,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001586,2011-04-03 14:17:00+00:00,-25.8073,-111.7364,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001587,2011-04-03 14:17:00+00:00,-25.8073,-111.7364,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009377,2011-04-03 14:17:00+00:00,-25.8073,-111.7364,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009378,2011-04-03 14:17:00+00:00,-25.8073,-111.7364,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_P100001856,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009085,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009086,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009097,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009098,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009101,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009102,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009389,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009391,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009089,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009090,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009093,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009094,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001566,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001567,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001582,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_N000001583,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009393,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_G100009394,2011-04-03 16:28:00+00:00,-25.8105,-111.7329,5.0,25.18103,36.40163,200.40835,6.279306036
TARA_B000001430,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B000001431,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B000001432,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_Y100000698,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_Y100000699,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_Y000000168,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_Y000000169,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R100001542,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R100001543,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R000001917,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R000001918,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R000001919,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009055,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009056,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009075,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009076,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009063,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009064,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009047,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009048,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009083,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009084,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B000001422,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B000001423,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B000001424,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B000001426,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B000001445,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B000001446,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R000001905,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R000001906,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R000001907,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R000001900,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R000001901,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G000002222,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G000002223,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G000002224,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009079,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009080,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009059,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009060,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B100001007,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B100001008,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B100001009,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R100001431,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R100001432,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R100001433,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009051,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009052,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009071,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009072,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009067,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009068,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R000001895,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R000001896,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R000001897,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R100001552,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R100001553,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009043,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G100009044,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B100001029,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B100001030,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B000001417,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B000001418,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_N000001528,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_N000001529,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_N000001560,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_N000001561,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_N000001588,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B000001413,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B000001414,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B100001033,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B100001034,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_N000001564,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_N000001565,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_N000001580,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_N000001581,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_Y100000693,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_Y100000690,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_Y100000686,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R100001547,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R100001548,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_R100001549,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G000002217,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G000002218,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G000002227,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_G000002228,2011-04-03 21:50:00+00:00,-25.826,-111.7294,188.0,20.2127,35.86191,208.821,6.469351374
TARA_B000001453,2011-04-04 13:55:00+00:00,-25.8076,-111.6906,488.0,7.96837,34.3655,154.6701,6.538486008
TARA_B000001454,2011-04-04 13:55:00+00:00,-25.8076,-111.6906,488.0,7.96837,34.3655,154.6701,6.538486008
